back_premise,back_hypothesis,label
먹방을 주로 선보이는 홍선영은 밥을 먹을 때마다 자신만의 음식 철학이 담긴 명언을 쏟아내고 있다.,홍선영 씨는 절대 먹방을 하지 않습니다.,contradiction
주말 관광객이 집중됨에 따라 축제장 입구 혼잡 해소를 위해 접근로를 확대하고 우회도로를 추가로 확보하기로 했다.,주말보다 평일에 관광객이 더 많이 옵니다.,contradiction
주말 관광객이 집중됨에 따라 축제장 입구 혼잡 해소를 위해 접근로를 확대하고 우회도로를 추가로 확보하기로 했다.,주말에는 우회도로를 추가로 확보하기로 했다.,entailment
"주말 동안 5회, 회당 2만원 이상 식당을 이용할 경우 다음 식당에서 1만원 할인 혜택이 주어진다.","외식업체가 회당 2만원 이상, 주말 동안 5회 이상 사용할 경우 다음 식당은 1만원을 할인할 계획이다.",entailment
"주말 동안 5회, 회당 2만원 이상 식당을 이용할 경우 다음 식당에서 1만원 할인 혜택이 주어진다.","주말 동안 외식업체는 회당 4만원 이상, 다음 식당은 10회 이상 이용해야 1만원을 할인받을 수 있다.",contradiction
"주말 동안 5회, 회당 2만원 이상 식당을 이용할 경우 다음 식당에서 1만원 할인 혜택이 주어진다.",평일에 외식업체를 이용하시면 주말에 식당 이용 시 할인을 받을 수 있습니다.,neutral
주민들과 학생들은 홍등을 전통등으로 바꾸고 정기적으로 크고 작은 지역 축제를 열어 정착감을 높이기 위해 노력을 아끼지 않았다.,주민과 학생들의 노력에도 불구하고 아직까지 뚜렷한 성과가 나오지 않고 있다.,neutral
주민등록번호와 지역번호를 폐지하는 등 개인정보 보호를 강화하는 방안도 추진된다.,개인정보 보호를 강화하기 위해 주민등록번호와 지역번호를 폐지하는 방안도 추진된다.,entailment
주민등록번호와 지역번호를 폐지하는 등 개인정보 보호를 강화하는 방안도 추진된다.,다음 달 1일부터 주민등록번호 지역번호 폐지가 시행된다.,neutral
주민등록번호와 지역번호를 폐지하는 등 개인정보 보호를 강화하는 방안도 추진된다.,주민등록번호 및 지역번호를 유지하여야 한다.,contradiction
주방용품과 침구류도 부족함이 없었다.,주방용품과 침구류를 제외하고는 모든 것이 부족했다.,contradiction
주방용품과 침구류도 부족함이 없었다.,침구류도 부족함이 없었다.,entailment
주방 설비와 세탁기 등 시설도 좋았다.,그 세탁기는 최신 모델이었다.,neutral
주방 설비와 세탁기 등 시설도 좋았다.,세탁기도 있어요.,entailment
근처 관광지를 걸어 다니기에 좋은 위치입니다.,관광하기에 나쁘지 않은 위치입니다.,entailment
주변 편의시설이 가깝고 이동이 편리합니다.,편의시설은 걸어서 갈 수 있습니다.,neutral
주변 편의시설이 가깝고 이동이 편리합니다.,편의시설이 근처에 있습니다.,entailment
"근처에는 과천 중앙 공원, 문원 스포츠 공원, 국립현대미술관, 서울대 공원, 그리고 서울 경마 공원이 있습니다.",국립현대미술관이 가장 가깝습니다.,neutral
"근처에는 과천 중앙 공원, 문원 스포츠 공원, 국립현대미술관, 서울대 공원, 그리고 서울 경마 공원이 있습니다.",근처에는 국립현대미술관도 있다.,entailment
"인근에 망양정, 해월본관, 울진대게상, 망양휴게소 전망대 등 다양한 관광명소가 있다.",망양정은 울진 대게밭 바로 앞에 있습니다.,neutral
"인근에 숙박시설, 식당, 커피숍 등 인프라가 잘 갖춰져 있다.","인근에 숙박시설, 식당, 커피숍 등이 잘 갖춰져 있다.",entailment
"인근에 숙박시설, 식당, 커피숍 등 인프라가 잘 갖춰져 있다.",커피숍은 가깝지만 가격이 너무 비싸요.,neutral
주변에 식당이 많아 새벽까지 소음이 심하다.,새벽에는 정말 조용해요.,contradiction
주식양도소득 과세가 확대되면서 증권거래세는 단계적으로 인하된다.,증권거래세가 단계적으로 인상된다.,contradiction
주연 배우들이 완벽하게 연기해서 드라마가 더 빛난 것 같아.,조연 배우분들도 연기를 잘하신 것 같아요.,neutral
주연 배우들이 완벽하게 연기해서 드라마가 더 빛난 것 같아.,주연 배우들이 작품을 더 빛나게 한 것 같다.,entailment
주연 배우들이 완벽하게 연기해서 드라마가 더 빛난 것 같아.,주연 배우들이 작품을 망친 것 같아.,contradiction
모든 주요 관광지는 걸어서 이용할 수 있습니다.,주요 관광지까지 걸어서 갈 수 있습니다.,entailment
모든 주요 관광지는 걸어서 이용할 수 있습니다.,주요 관광 명소는 근처에 있었습니다.,entailment
주요 관광지는 메트로나 버스를 이용하셔야 합니다.,당신은 메트로 관광지에 갈 수 없습니다.,contradiction
주요 관광지에 대한 접근성이 꽤 좋습니다.,주요 관광지로의 접근성이 단점이다.,contradiction
주요 관광지에 대한 접근성이 꽤 좋습니다.,접근성이 유일한 장점입니다.,neutral
주요 관광지에 대한 접근성이 꽤 좋습니다.,주요 관광지에 대한 접근성은 나쁘지 않습니다.,entailment
주요 관광지는 15분 이내에 가실 수 있습니다.,어디든 15분 이내에 갈 수 있습니다.,contradiction
주변에 프랜차이즈 식당과 편의점도 많아 가족들이 이용하기에 편리하다.,주변에 편의점이 하나도 없어요.,contradiction
주인 부부는 매우 친절하고 집도 매우 깨끗합니다.,정원도 정말 깨끗해요.,neutral
주인 부부는 매우 친절하고 집도 매우 깨끗합니다.,집이 정말 더러워요.,contradiction
주인 부부는 매우 친절하고 집도 매우 깨끗합니다.,친절한 주인 부부가 있습니다.,entailment
주인공 김만석은 매일 아침 오토바이를 타고 온 동네에 우유를 배달하는 우유배달부다.,김만석 씨는 매일 저녁 우유를 배달합니다.,contradiction
주인공 김만석은 매일 아침 오토바이를 타고 온 동네에 우유를 배달하는 우유배달부다.,김만석 씨는 오토바이 탈 줄 알아요.,entailment
주인공 김만석은 매일 아침 오토바이를 타고 온 동네에 우유를 배달하는 우유배달부다.,김만석 씨는 젊습니다.,neutral
주인공과 장희빈 모두 카리스마가 부족하다.,장희빈의 카리스마가 최고였다.,contradiction
주인공과 장희빈 모두 카리스마가 부족하다.,주인공과 장희빈은 카리스마가 부족하다.,entailment
주인공과 장희빈 모두 카리스마가 부족하다.,주인공의 친구 역시 카리스마가 부족합니다.,neutral
주인공인 블라이스 백스터는 고등학생으로 아버지와 함께 조용한 주택가에 살았다.,백스터의 어머니는 또한 함께 살았습니다.,neutral
주인공인 블라이스 백스터는 고등학생으로 아버지와 함께 조용한 주택가에 살았다.,블라이스 백스터는 중학생이었다.,contradiction
주인공인 블라이스 백스터는 고등학생으로 아버지와 함께 조용한 주택가에 살았다.,블라이스 백스터는 조용한 동네에 살았다.,entailment
주인은 매우 친절하고 숙소는 깨끗합니다.,숙소는 더럽지 않습니다.,entailment
주인은 매우 친절하고 숙소는 깨끗합니다.,그 주인은 매우 친절합니다.,entailment
주인이 신경을 많이 쓴 것을 알 수 있었다.,주인은 무관심했다.,contradiction
주인이 신경을 많이 쓴 것을 알 수 있었다.,주인이 예민해요.,neutral
주인장의 배려가 돋보이는 집이었다.,주인의 배려가 전혀 돋보이지 않는 집이었다.,contradiction
주인장의 배려가 구석구석 눈에 들어왔다.,구석구석이 깨끗하다.,neutral
"주차장 및 도로정비, 지역상권 활성화, 청년 창업공간 조성, 임대주택 건설 등이 추진되고 있다.",지역 상권에 청년 창업 공간을 조성하는 방안이 추진된다.,neutral
"주차장 및 도로정비, 지역상권 활성화, 청년 창업공간 조성, 임대주택 건설 등이 추진되고 있다.",청년 창업 지원 방안을 추진하고 있다.,entailment
지역별 주차장 설치가 탄력적으로 운영될 수 있도록 지방자치단체 조례 위임 범위도 확대된다.,그 지역은 지방자치단체의 조례 위임 범위에 대해 항의하고 있다.,neutral
지역별 주차장 설치가 탄력적으로 운영될 수 있도록 지방자치단체 조례 위임 범위도 확대된다.,지방자치단체의 조례 위임 범위를 축소한다.,contradiction
지역별 주차장 설치가 탄력적으로 운영될 수 있도록 지방자치단체 조례 위임 범위도 확대된다.,지방자치단체의 조례 위임 범위를 확대한다.,entailment
주차장과 숙소 접근성 또한 매우 좋습니다.,주차장과 숙소가 가까워요.,entailment
주차장과 숙소 접근성 또한 매우 좋습니다.,주차장이 있습니다.,entailment
"주택 20여 채가 침수됐고, 포도밭과 옥수수 밭 등 농경지 약 10만㎡가 물에 잠겼다.",물에 잠긴 옥수수 밭이 있습니다.,entailment
"주택 20여 채가 침수됐고, 포도밭과 옥수수 밭 등 농경지 약 10만㎡가 물에 잠겼다.",침수된 곳은 농경지뿐입니다.,contradiction
주택가에서 지하철까지 10분 정도 걸립니다.,주택가에서 지하철까지 걸어갈 수 있는 방법밖에 없다.,neutral
주택가에서 지하철까지 10분 정도 걸립니다.,지하철까지 걸어서 10분 정도 걸립니다.,entailment
주택가에서 지하철까지 10분 정도 걸립니다.,지하철까지 차로 20분 정도 걸립니다.,neutral
주호민은 14일 인스타그램에 탕수육에 소스를 붓는 사진을 올렸다.,주호민 씨는 탕수육에 항상 소스를 부어요.,neutral
주호민은 14일 인스타그램에 탕수육에 소스를 붓는 사진을 올렸다.,주호민 씨는 인스타그램 계정이 있습니다.,entailment
그의 손자인 첸크는 벨부궁에서 사망한 후세인을 대신해 독일 국민들 앞에서 연설할 예정이다.,첸크는 남자입니다.,entailment
시민들과 함께 줄을 서서 사진을 찍던 백종원이 대기 줄에서 낯익은 얼굴을 발견했다.,백종원은 대기 줄에서 낯익은 얼굴이 보였다.,entailment
시민들과 함께 줄을 서서 사진을 찍던 백종원이 대기 줄에서 낯익은 얼굴을 발견했다.,백종원은 시민들과 사진을 찍지 않았습니다.,contradiction
시민들과 함께 줄을 서서 사진을 찍던 백종원이 대기 줄에서 낯익은 얼굴을 발견했다.,백종원 씨도 줄을 섰습니다.,neutral
줄거리 자체가 좀 오글오글하지만 그래도 신선하다.,전혀 신선하지 않아요.,contradiction
"중국 최대 인터넷 서점인 당당망에서 가장 큰 판매 순위 6위에 올랐고, 25일 중국 아마존에서도 25위에 올랐다.",당당 네트워크는 중국에서 가장 큰 인터넷 서점입니다.,entailment
"중국 최대 인터넷 서점인 당당망에서 가장 큰 판매 순위 6위에 올랐고, 25일 중국 아마존에서도 25위에 올랐다.",이 책은 25일 중국 아마존에서 판매 순위 1위를 차지했다.,contradiction
"중국 최대 인터넷 서점인 당당망에서 가장 큰 판매 순위 6위에 올랐고, 25일 중국 아마존에서도 25위에 올랐다.",이 책은 판타지 소설입니다.,neutral
중국 전쟁 영화 치고는 너무 작아요. 실망한,중국 전쟁 영화치고는 재미가 없어서 실망했어.,neutral
편찬을 위해 중국 정부는 각 대학과 연구소에서 100개 이상의 전공에 걸쳐 2만여 명의 작가를 선발했다.,중국 정부는 편찬 기간을 2년으로 정하고 있다.,neutral
